event_type,event_family,example_id,trajectory_id,matched_role,current_reasoning_step_idx,previous_action,current_action,previous_action_entropy_bits,current_action_entropy_bits,delta_action_entropy_bits,previous_action_confidence,current_action_confidence,delta_action_confidence
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_23_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_23,control,6,RIGHT,UP,1.3396406458636387,1.4547232865257378,0.11508264066209906,0.6409308314323425,0.612810492515564,-0.028120338916778564
commitment_onset,commitment_onset,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_23_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_23,control,6,,UP,1.3396406458636387,1.4547232865257378,0.11508264066209906,0.6409308314323425,0.612810492515564,-0.028120338916778564
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,control,27,RIGHT,UP,0.1695683818488577,1.061351985583279,0.8917836037344212,0.9786289930343628,0.5395758748054504,-0.43905311822891235
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,control,27,RIGHT,UP,0.1695683818488577,1.061351985583279,0.8917836037344212,0.9786289930343628,0.5395758748054504,-0.43905311822891235
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,control,28,UP,RIGHT,1.061351985583279,1.1170716752779333,0.05571968969465435,0.5395758748054504,0.5745775103569031,0.03500163555145264
transient_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,control,28,UP,RIGHT,1.061351985583279,1.1170716752779333,0.05571968969465435,0.5395758748054504,0.5745775103569031,0.03500163555145264
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,control,29,RIGHT,UP,1.1170716752779333,1.0408315751929336,-0.0762401000849997,0.5745775103569031,0.5834342837333679,0.008856773376464844
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,control,29,RIGHT,UP,1.1170716752779333,1.0408315751929336,-0.0762401000849997,0.5745775103569031,0.5834342837333679,0.008856773376464844
commitment_onset,commitment_onset,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,control,29,,UP,1.1170716752779333,1.0408315751929336,-0.0762401000849997,0.5745775103569031,0.5834342837333679,0.008856773376464844
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,27,RIGHT,UP,0.0323795103332455,1.136220518579147,1.1038410082459014,0.99668151140213,0.6087309122085571,-0.3879505991935729
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,27,RIGHT,UP,0.0323795103332455,1.136220518579147,1.1038410082459014,0.99668151140213,0.6087309122085571,-0.3879505991935729
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,28,UP,RIGHT,1.136220518579147,0.5350690670034184,-0.6011514515757286,0.6087309122085571,0.8896097540855408,0.28087884187698364
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,28,UP,RIGHT,1.136220518579147,0.5350690670034184,-0.6011514515757286,0.6087309122085571,0.8896097540855408,0.28087884187698364
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,49,RIGHT,UP,0.4063569044753478,1.0944078371375583,0.6880509326622105,0.9286694526672364,0.4929560720920563,-0.43571338057518016
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,49,RIGHT,UP,0.4063569044753478,1.0944078371375583,0.6880509326622105,0.9286694526672364,0.4929560720920563,-0.43571338057518016
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,50,UP,RIGHT,1.0944078371375583,0.4601061169625399,-0.6343017201750184,0.4929560720920563,0.9244978427886964,0.4315417706966401
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,50,UP,RIGHT,1.0944078371375583,0.4601061169625399,-0.6343017201750184,0.4929560720920563,0.9244978427886964,0.4315417706966401
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,58,RIGHT,UP,1.220549887335443,1.1076225546938518,-0.11292733264159116,0.5204782485961914,0.6807178854942322,0.16023963689804077
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,58,RIGHT,UP,1.220549887335443,1.1076225546938518,-0.11292733264159116,0.5204782485961914,0.6807178854942322,0.16023963689804077
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,60,UP,RIGHT,1.2623844126131585,0.8955798640488492,-0.36680454856430933,0.5151088833808899,0.7076424956321716,0.19253361225128174
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,60,UP,RIGHT,1.2623844126131585,0.8955798640488492,-0.36680454856430933,0.5151088833808899,0.7076424956321716,0.19253361225128174
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,67,RIGHT,UP,0.7391965741872791,1.0951739082318737,0.35597733404459453,0.823123037815094,0.5361803770065308,-0.28694266080856323
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,67,RIGHT,UP,0.7391965741872791,1.0951739082318737,0.35597733404459453,0.823123037815094,0.5361803770065308,-0.28694266080856323
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,70,UP,RIGHT,0.7015730077609579,1.1193417143692643,0.41776870660830645,0.8280470967292786,0.5744481086730957,-0.25359898805618286
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,70,UP,RIGHT,0.7015730077609579,1.1193417143692643,0.41776870660830645,0.8280470967292786,0.5744481086730957,-0.25359898805618286
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,75,RIGHT,UP,1.170995769806889,1.193682063189494,0.022686293382605083,0.6625885963439941,0.5644513964653015,-0.09813719987869263
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,75,RIGHT,UP,1.170995769806889,1.193682063189494,0.022686293382605083,0.6625885963439941,0.5644513964653015,-0.09813719987869263
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,76,UP,RIGHT,1.193682063189494,1.2758086508039927,0.08212658761449876,0.5644513964653015,0.5111052989959717,-0.053346097469329834
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,76,UP,RIGHT,1.193682063189494,1.2758086508039927,0.08212658761449876,0.5644513964653015,0.5111052989959717,-0.053346097469329834
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,81,RIGHT,UP,0.7355466406997311,1.3454614985800677,0.6099148578803366,0.8583981990814209,0.5682902336120605,-0.29010796546936035
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,81,RIGHT,UP,0.7355466406997311,1.3454614985800677,0.6099148578803366,0.8583981990814209,0.5682902336120605,-0.29010796546936035
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,89,UP,RIGHT,1.214184601058378,1.0123782767262268,-0.2018063243321513,0.5208600759506226,0.7188488245010376,0.19798874855041504
transient_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,89,UP,RIGHT,1.214184601058378,1.0123782767262268,-0.2018063243321513,0.5208600759506226,0.7188488245010376,0.19798874855041504
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,90,RIGHT,UP,1.0123782767262268,1.1254102728673794,0.11303199614115256,0.7188488245010376,0.6115384697914124,-0.10731035470962524
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,90,RIGHT,UP,1.0123782767262268,1.1254102728673794,0.11303199614115256,0.7188488245010376,0.6115384697914124,-0.10731035470962524
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,99,UP,RIGHT,1.0369131620767895,0.5006453748108965,-0.536267787265893,0.7167049050331116,0.8937023878097534,0.17699748277664185
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,99,UP,RIGHT,1.0369131620767895,0.5006453748108965,-0.536267787265893,0.7167049050331116,0.8937023878097534,0.17699748277664185
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,109,RIGHT,UP,0.9455350566279568,0.3724043235788313,-0.5731307330491255,0.753219723701477,0.9332392811775208,0.1800195574760437
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,109,RIGHT,UP,0.9455350566279568,0.3724043235788313,-0.5731307330491255,0.753219723701477,0.9332392811775208,0.1800195574760437
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,115,UP,RIGHT,0.296908868531522,1.197972859097031,0.9010639905655091,0.9514512419700624,0.5990653038024902,-0.35238593816757213
transient_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,115,UP,RIGHT,0.296908868531522,1.197972859097031,0.9010639905655091,0.9514512419700624,0.5990653038024902,-0.35238593816757213
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,116,RIGHT,UP,1.197972859097031,1.1985794980033138,0.0006066389062826527,0.5990653038024902,0.523992121219635,-0.07507318258285522
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,116,RIGHT,UP,1.197972859097031,1.1985794980033138,0.0006066389062826527,0.5990653038024902,0.523992121219635,-0.07507318258285522
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,119,UP,RIGHT,1.371266008538876,0.986874184052738,-0.38439182448613796,0.4532894790172577,0.7249367833137512,0.27164730429649353
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,119,UP,RIGHT,1.371266008538876,0.986874184052738,-0.38439182448613796,0.4532894790172577,0.7249367833137512,0.27164730429649353
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,123,RIGHT,UP,1.095716840043687,1.1308699306740302,0.03515309063034322,0.6177845001220703,0.4908501803874969,-0.12693431973457342
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,123,RIGHT,UP,1.095716840043687,1.1308699306740302,0.03515309063034322,0.6177845001220703,0.4908501803874969,-0.12693431973457342
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,126,UP,RIGHT,1.094697751110496,1.1070241336967022,0.012326382586206108,0.6524078249931335,0.5777475833892822,-0.07466024160385132
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,126,UP,RIGHT,1.094697751110496,1.1070241336967022,0.012326382586206108,0.6524078249931335,0.5777475833892822,-0.07466024160385132
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,129,RIGHT,UP,0.9752562475441082,1.2435054237394323,0.26824917619532407,0.6997643709182739,0.5920590162277222,-0.10770535469055176
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,129,RIGHT,UP,0.9752562475441082,1.2435054237394323,0.26824917619532407,0.6997643709182739,0.5920590162277222,-0.10770535469055176
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,131,UP,RIGHT,1.289634862187888,1.119053893552067,-0.17058096863582084,0.4701569378376007,0.5760889649391174,0.10593202710151672
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,131,UP,RIGHT,1.289634862187888,1.119053893552067,-0.17058096863582084,0.4701569378376007,0.5760889649391174,0.10593202710151672
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,132,RIGHT,UP,1.119053893552067,1.1297200815470787,0.010666187995011622,0.5760889649391174,0.4907383024692535,-0.08535066246986395
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,132,RIGHT,UP,1.119053893552067,1.1297200815470787,0.010666187995011622,0.5760889649391174,0.4907383024692535,-0.08535066246986395
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,133,UP,RIGHT,1.1297200815470787,0.7935563803014559,-0.3361637012456228,0.4907383024692535,0.8154710531234741,0.32473275065422064
sustained_optimal_to_suboptimal,optimal_to_suboptimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,133,UP,RIGHT,1.1297200815470787,0.7935563803014559,-0.3361637012456228,0.4907383024692535,0.8154710531234741,0.32473275065422064
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,136,RIGHT,UP,0.8254912473756374,1.2866818600225394,0.461190612646902,0.7718725800514221,0.6469400525093079,-0.12493252754211426
suboptimal_to_optimal,suboptimal_to_optimal,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,136,RIGHT,UP,0.8254912473756374,1.2866818600225394,0.461190612646902,0.7718725800514221,0.6469400525093079,-0.12493252754211426
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,153,UP,LEFT,0.9151390229504744,0.8661849407706653,-0.04895408217980912,0.7057099342346191,0.8006065487861633,0.09489661455154419
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,164,LEFT,UP,0.0647363610676957,1.0873827545532928,1.0226463934855972,0.9927948117256165,0.5372499823570251,-0.4555448293685913
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,165,UP,LEFT,1.0873827545532928,1.0390789433774623,-0.04830381117583049,0.5372499823570251,0.6583245992660522,0.1210746169090271
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,170,LEFT,UP,0.9805521403243188,1.295264430831765,0.3147122905074461,0.7477731108665466,0.4697411358356476,-0.27803197503089905
action_change,action_change,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,failure,171,UP,RIGHT,1.295264430831765,0.864141732312695,-0.4311226985190699,0.4697411358356476,0.8034795522689819,0.33373841643333435
